#segundos nanosegundos Rango theta Radio
559 985000000 6.000491 0.729002 0.499036
559 985000000 5.552337 1.076879 0.258532
560 13000000 5.641979 -1.143484 0.501490
560 13000000 2.079079 -0.455497 0.287863
560 13000000 4.935321 0.098770 0.260963
560 13000000 5.997937 0.722500 0.501995
560 13000000 5.533127 1.070517 0.244320
560 37000000 5.632489 -1.150917 0.496263
560 37000000 2.064309 -0.464015 0.280990
560 37000000 4.928699 0.091622 0.262292
560 37000000 5.992824 0.716777 0.503443
560 37000000 5.536411 1.064982 0.252000
560 61000000 5.634813 -1.159998 0.501404
560 61000000 2.064645 -0.471832 0.288341
560 61000000 4.937820 0.083813 0.279743
560 61000000 5.970451 0.710131 0.489695
560 61000000 5.549958 1.060771 0.268401
560 87000000 5.629709 -1.168661 0.500355
560 87000000 2.059729 -0.481637 0.290518
560 87000000 4.913677 0.077671 0.264265
560 87000000 5.975144 0.704152 0.498766
560 87000000 5.538922 1.052320 0.262928
560 111000000 5.629412 -1.176867 0.502655
560 111000000 2.046427 -0.491110 0.285321
560 111000000 4.913779 0.070747 0.272411
560 111000000 5.973389 0.698271 0.502984
560 111000000 5.527976 1.048456 0.253989
560 136000000 5.628476 -1.185335 0.503806
560 136000000 2.050652 -0.498120 0.294981
560 136000000 4.888955 0.065188 0.253601
560 136000000 5.961630 0.691854 0.497576
560 136000000 5.507153 1.041321 0.236632
560 161000000 5.623229 -1.193338 0.502862
560 161000000 2.048021 -0.509382 0.299220
560 161000000 4.893504 0.056181 0.265843
560 161000000 5.959358 0.686005 0.500389
560 161000000 5.516119 1.037109 0.249086
560 187000000 5.631501 -1.201909 0.512268
560 187000000 2.037520 -0.518235 0.297343
560 187000000 4.868437 0.051274 0.249540
560 187000000 5.936120 0.679656 0.487450
560 187000000 5.505302 1.030877 0.244551
560 213000000 5.608033 -1.209729 0.494833
560 213000000 2.031701 -0.528163 0.298594
560 213000000 4.879487 0.043032 0.269206
560 213000000 5.951153 0.674038 0.505122
560 213000000 5.514661 1.025142 0.256153
560 237000000 5.613879 -1.218059 0.502196
560 237000000 1.997940 -0.536545 0.271120
560 237000000 4.890717 0.035437 0.288957
560 237000000 5.944934 0.667986 0.504023
560 237000000 5.496968 1.020575 0.242027
560 261000000 5.610158 -1.225962 0.501022
560 261000000 2.026140 -0.544677 0.304480
560 261000000 4.866741 0.029973 0.272705
560 261000000 5.949559 0.661965 0.513121
560 261000000 5.498164 1.014515 0.247684
560 287000000 5.607139 -1.234641 0.502325
560 287000000 2.008921 -0.552460 0.294349
560 287000000 4.884745 0.021306 0.299269
560 287000000 5.928532 0.655479 0.500615
560 287000000 5.483866 1.009586 0.237910
560 311000000 5.598606 -1.241703 0.496306
560 311000000 1.992185 -0.559142 0.285038
560 311000000 4.844008 0.015485 0.265168
560 311000000 5.946669 0.650521 0.519963
560 311000000 5.481392 1.004758 0.238011
560 337000000 1.093779 -0.982309 0.928194
560 337000000 5.604040 -1.250450 0.502787
560 337000000 1.987325 -0.569601 0.289330
560 337000000 4.834045 0.010997 0.263131
560 337000000 5.919443 0.644171 0.503926
560 337000000 5.484546 0.998871 0.244528
560 362000000 2.367710 -1.705388 0.773946
560 362000000 5.599818 -1.258405 0.501357
560 362000000 1.979437 -0.577707 0.286742
560 362000000 4.838305 0.004475 0.278328
560 362000000 5.904143 0.637987 0.496355
560 362000000 5.466494 0.991468 0.233719
560 387000000 5.597597 -1.266596 0.502613
560 387000000 2.847553 -0.764898 1.371097
560 387000000 1.977106 -0.586826 0.291778
560 387000000 4.816874 -0.002240 0.263171
560 387000000 5.899013 0.632422 0.498318
560 387000000 5.464536 0.987758 0.237461
560 410000000 5.589912 -1.273873 0.497248
560 410000000 1.973596 -0.595825 0.293283
560 410000000 4.817868 -0.009574 0.273463
560 410000000 5.910740 0.627012 0.512749
560 410000000 5.465320 0.982733 0.240957
560 437000000 5.586181 -1.281805 0.497006
560 437000000 1.942155 -0.600112 0.270940
560 437000000 4.809798 -0.015806 0.274870
560 437000000 5.888503 0.621043 0.499926
560 437000000 5.470442 0.976323 0.251233
560 464000000 5.587224 -1.290399 0.499381
560 464000000 1.940690 -0.613284 0.277008
560 464000000 4.798635 -0.023563 0.270244
560 464000000 5.857367 0.614222 0.481481
560 464000000 5.462245 0.970859 0.249000
560 487000000 5.582601 -1.297997 0.497669
560 487000000 1.938399 -0.622510 0.281408
560 487000000 4.799947 -0.028376 0.279448
560 487000000 5.880423 0.609756 0.503700
560 487000000 5.460685 0.965880 0.250284
560 513000000 5.583565 -1.307093 0.500601
560 513000000 1.970800 -0.634369 0.317203
560 513000000 4.777957 -0.037324 0.266953
560 513000000 5.874387 0.602891 0.505461
560 513000000 5.468563 0.958775 0.263686
560 539000000 5.580425 -1.315261 0.499594
560 539000000 1.943872 -0.641963 0.298069
560 539000000 4.773348 -0.044079 0.270834
560 539000000 5.855798 0.596783 0.496177
560 539000000 5.450842 0.954237 0.249932
560 566000000 5.577453 -1.324506 0.499618
560 566000000 1.909790 -0.652069 0.275048
560 566000000 4.761770 -0.052831 0.265314
560 566000000 5.856135 0.590364 0.502977
560 566000000 5.439762 0.947951 0.245233
560 588000000 5.576797 -1.331984 0.500834
560 588000000 5.188210 -0.842517 1.028087
560 588000000 1.918272 -0.660069 0.287809
560 588000000 4.771591 -0.059819 0.286873
560 588000000 5.816238 0.584383 0.475738
560 588000000 5.448667 0.941790 0.259602
560 612000000 5.576650 -1.340408 0.501504
560 612000000 1.945812 -0.670565 0.318149
560 612000000 4.752252 -0.063855 0.274936
560 612000000 5.832460 0.578737 0.493285
560 612000000 5.434115 0.937007 0.246393
560 638000000 5.576432 -1.349035 0.503537
560 638000000 1.880383 -0.676984 0.267075
560 638000000 4.727714 -0.072012 0.260516
560 638000000 5.831363 0.572853 0.498071
560 638000000 5.420466 0.933309 0.238421
560 663000000 5.571376 -1.357130 0.501543
560 663000000 1.903497 -0.689706 0.292104
560 663000000 4.740820 -0.077074 0.281781
560 663000000 5.800966 0.566367 0.479264
560 663000000 5.423364 0.925636 0.246340
560 689000000 5.567969 -1.365702 0.500092
560 689000000 1.878945 -0.697703 0.276663
560 689000000 4.737818 -0.087493 0.285920
560 689000000 5.829999 0.560610 0.508858
560 689000000 7.310151 0.822636 1.463679
560 689000000 5.433391 0.918708 0.264596
560 713000000 5.569935 -1.374040 0.502595
560 713000000 5.492280 -0.878570 1.352999
560 713000000 1.897440 -0.710753 0.298340
560 713000000 4.716554 -0.092457 0.273334
560 713000000 5.799870 0.554467 0.489909
560 713000000 5.418425 0.914456 0.251793
560 739000000 5.566049 -1.382410 0.501019
560 739000000 5.093747 -0.891159 0.960726
560 739000000 1.873927 -0.718675 0.282591
560 739000000 4.713991 -0.101006 0.278053
560 739000000 5.814513 0.548251 0.507082
560 739000000 5.403944 0.908841 0.242414
560 764000000 5.564279 -1.390908 0.500828
560 764000000 1.889395 -0.731313 0.301676
560 764000000 4.688181 -0.108042 0.262640
560 764000000 5.791252 0.541583 0.494073
560 764000000 5.399597 0.904299 0.241625
560 789000000 5.569668 -1.399940 0.505589
560 789000000 1.869304 -0.739476 0.290395
560 789000000 4.695920 -0.113918 0.277174
560 789000000 5.795077 0.535347 0.503640
560 789000000 5.397566 0.897820 0.245338
560 814000000 5.558488 -1.407647 0.497492
560 814000000 1.866550 -0.749782 0.292532
560 814000000 4.681551 -0.122061 0.271139
560 814000000 5.784974 0.528877 0.501378
560 814000000 5.389068 0.891070 0.244048
560 839000000 5.551274 -1.415983 0.493243
560 839000000 1.835582 -0.759814 0.270824
560 839000000 4.689479 -0.129125 0.282910
560 839000000 5.754049 0.522129 0.481703
560 839000000 5.384892 0.885712 0.243859
560 864000000 5.558075 -1.425269 0.499863
560 864000000 1.869948 -0.771058 0.306962
560 864000000 4.671309 -0.136591 0.275199
560 864000000 5.767758 0.516224 0.498279
560 864000000 5.373813 0.880397 0.237846
560 889000000 5.554646 -1.433845 0.498077
560 889000000 1.839063 -0.780422 0.285631
560 889000000 4.656598 -0.144292 0.270109
560 889000000 5.767682 0.509792 0.503864
560 889000000 5.373005 0.873210 0.244184
560 913000000 5.561689 -1.443326 0.504892
560 913000000 1.823343 -0.790211 0.274903
560 913000000 4.656249 -0.151665 0.275974
560 913000000 5.754553 0.502947 0.500258
560 913000000 5.371669 0.867566 0.247187
560 938000000 5.552275 -1.451501 0.498243
560 938000000 1.822922 -0.800799 0.280202
560 938000000 4.635644 -0.159852 0.266252
560 938000000 5.744159 0.496429 0.498007
560 938000000 5.373667 0.861287 0.254556
560 964000000 5.555320 -1.461019 0.501325
560 964000000 1.827039 -0.812756 0.290622
560 964000000 4.646986 -0.167068 0.283712
560 964000000 5.730668 0.489840 0.493043
560 964000000 5.365945 0.854736 0.252911
560 988000000 5.551366 -1.469426 0.498546
560 988000000 1.821933 -0.823192 0.291223
560 988000000 4.626114 -0.174642 0.273672
560 988000000 5.740062 0.483108 0.506543
560 988000000 5.357982 0.848886 0.250326
561 12000000 5.549789 -1.478735 0.498649
561 12000000 1.825900 -0.834466 0.301121
561 12000000 4.604428 -0.182901 0.262473
561 12000000 5.732821 0.476197 0.507749
561 12000000 5.347906 0.842718 0.246541
561 39000000 5.548013 -1.487429 0.498528
561 39000000 1.826787 -0.846928 0.307456
561 39000000 4.593271 -0.190980 0.260431
561 39000000 5.716866 0.469732 0.499584
561 39000000 5.342937 0.836191 0.247583
561 64000000 5.549358 -1.496458 0.500131
561 64000000 1.806266 -0.856480 0.291633
561 64000000 4.582108 -0.198893 0.258003
561 64000000 5.702998 0.462854 0.494502
561 64000000 5.332704 0.830272 0.243783
561 88000000 5.552844 -1.506832 0.506881
561 88000000 1.801055 -0.866903 0.292906
561 88000000 4.603891 -0.205762 0.282574
561 88000000 5.711796 0.455932 0.508858
561 88000000 5.345349 0.823307 0.260939
561 113000000 5.553999 -1.515099 0.504258
561 113000000 1.794330 -0.878499 0.292147
561 113000000 4.577579 -0.213612 0.267907
561 113000000 5.690589 0.449022 0.497730
561 113000000 5.317510 0.817300 0.239721
561 139000000 5.508244 -1.521507 0.459632
561 139000000 1.783893 -0.889958 0.289016
561 139000000 4.564480 -0.222088 0.265311
561 139000000 5.688186 0.442113 0.501774
561 139000000 5.328681 0.811249 0.254988
561 163000000 5.540739 -1.532598 0.492745
561 163000000 1.753063 -0.900813 0.263342
561 163000000 4.558404 -0.230292 0.266300
561 163000000 5.678140 0.435141 0.499713
561 163000000 5.334071 0.804722 0.265562
561 188000000 5.521941 -1.539599 0.473003
561 188000000 1.777692 -0.912427 0.291704
561 188000000 4.569544 -0.237464 0.282717
561 188000000 5.669995 0.428636 0.500004
561 188000000 5.318851 0.797511 0.258229
561 214000000 5.508747 -1.547216 0.456110
561 214000000 1.745797 -0.923956 0.266868
561 214000000 4.549976 -0.245992 0.274084
561 214000000 5.663414 0.421025 0.500494
561 214000000 5.305728 0.791923 0.250315
561 239000000 5.550748 -1.561713 0.504961
561 239000000 1.772555 -0.934344 0.297981
561 239000000 4.542683 -0.254392 0.274763
561 239000000 5.653230 0.414157 0.498455
561 239000000 4.276355 0.747730 1.464167
561 239000000 5.299697 0.784800 0.251313
561 263000000 5.536472 -1.569237 0.487691
561 263000000 1.759959 -0.948135 0.290607
561 263000000 4.528842 -0.262427 0.270394
561 263000000 5.647664 0.406992 0.500888
561 263000000 5.295951 0.778389 0.251242
561 288000000 5.507333 -1.574644 0.456220
561 288000000 1.754174 -0.959123 0.290720
561 288000000 4.519104 -0.271285 0.269645
561 288000000 5.640397 0.399391 0.501585
561 288000000 5.281375 0.771537 0.245746
561 314000000 5.561739 -1.592494 0.521577
561 314000000 1.745723 -0.972110 0.288365
561 314000000 4.521067 -0.280512 0.278730
561 314000000 5.631167 0.391892 0.501305
561 314000000 6.371208 0.674845 0.681804
561 314000000 5.263420 0.764261 0.234264
561 339000000 5.530751 -1.596087 0.480111
561 339000000 1.746740 -0.982570 0.293796
561 339000000 4.502193 -0.287769 0.269341
561 339000000 5.626046 0.384810 0.503952
561 339000000 5.265614 0.757675 0.240050
561 362000000 1.730465 -0.995306 0.285536
561 362000000 4.496551 -0.295777 0.270843
561 362000000 5.609592 0.378377 0.496092
561 362000000 5.277078 0.752045 0.257817
561 389000000 1.733292 -1.007571 0.290635
561 389000000 4.490289 -0.305320 0.274270
561 389000000 5.609580 0.369981 0.502225
561 389000000 5.261271 0.744960 0.249552
561 414000000 1.727459 -1.020198 0.290487
561 414000000 4.477896 -0.313392 0.271528
561 414000000 5.600458 0.362967 0.502580
561 414000000 5.251999 0.737466 0.245406
561 438000000 1.713809 -1.031480 0.284008
561 438000000 4.465789 -0.321809 0.267354
561 438000000 5.591450 0.355623 0.500282
561 438000000 6.340046 0.639125 0.673111
561 438000000 5.254479 0.731449 0.253635
561 464000000 1.715297 -1.043975 0.288786
561 464000000 4.455597 -0.329765 0.266308
561 464000000 5.582824 0.348765 0.500538
561 464000000 5.242352 0.724656 0.249266
561 488000000 1.699644 -1.054087 0.281627
561 488000000 4.452423 -0.336311 0.270605
561 488000000 5.573651 0.343088 0.500044
561 488000000 5.244384 0.719800 0.255525
561 514000000 1.696073 -1.061425 0.279234
561 514000000 4.443960 -0.342530 0.271962
561 514000000 5.563570 0.338745 0.498342
561 514000000 5.234864 0.715762 0.253025
561 539000000 1.694750 -1.070801 0.282955
561 539000000 4.429090 -0.346571 0.266204
561 539000000 5.552334 0.335656 0.496073
561 539000000 5.217740 0.712259 0.243555
561 563000000 1.695997 -1.081204 0.288501
561 563000000 4.419307 -0.350657 0.265181
561 563000000 5.552823 0.331398 0.505384
561 563000000 5.228357 0.710359 0.258860
561 589000000 1.696029 -1.088637 0.292289
561 589000000 4.405860 -0.354486 0.260592
561 589000000 5.540840 0.329008 0.501014
561 589000000 5.207642 0.708216 0.246752
561 614000000 1.697042 -1.095924 0.296118
561 614000000 4.411140 -0.359784 0.272834
561 614000000 5.526382 0.326869 0.494900
561 614000000 5.198105 0.705570 0.242263
561 642000000 1.643000 -1.113229 0.265075
561 642000000 4.384431 -0.363100 0.257269
561 642000000 5.536862 0.321531 0.513437
561 642000000 5.211995 0.702915 0.262593
561 667000000 1.653078 -1.118946 0.273522
561 667000000 4.398183 -0.368860 0.276394
561 667000000 5.513606 0.320170 0.498864
561 667000000 5.182007 0.700617 0.241418
561 690000000 1.673128 -1.123297 0.288775
561 690000000 4.382920 -0.372259 0.269731
561 690000000 5.509533 0.316813 0.502552
561 690000000 5.193774 0.698763 0.258261
561 716000000 1.662615 -1.132599 0.282473
561 716000000 4.373452 -0.376797 0.269723
561 716000000 5.499170 0.313723 0.501990
561 716000000 5.175763 0.696215 0.248329
561 741000000 1.698134 -1.133545 0.313084
561 741000000 4.366623 -0.381012 0.273007
561 741000000 5.489212 0.311470 0.500415
561 741000000 5.173882 0.693618 0.251746
561 767000000 1.667008 -1.146659 0.293542
561 767000000 4.365865 -0.385704 0.278440
561 767000000 5.482408 0.307989 0.500971
561 767000000 5.152640 0.690742 0.239642
561 792000000 1.656456 -1.156717 0.288576
561 792000000 4.355506 -0.390160 0.277550
561 792000000 5.484743 0.303314 0.514201
561 792000000 5.163625 0.688821 0.254556
561 817000000 1.678012 -1.165291 0.312850
561 817000000 4.334100 -0.393572 0.265822
561 817000000 5.465324 0.301924 0.501360
561 817000000 5.155195 0.686735 0.253450
561 841000000 1.653317 -1.172173 0.292114
561 841000000 4.326251 -0.397225 0.265344
561 841000000 5.445487 0.299192 0.490809
561 841000000 5.143015 0.684145 0.248839
561 867000000 1.643459 -1.181755 0.286775
561 867000000 4.323894 -0.401807 0.270643
561 867000000 5.453844 0.295614 0.508022
561 867000000 5.135196 0.682164 0.247339
561 891000000 1.639059 -1.187851 0.286685
561 891000000 4.310308 -0.405672 0.267460
561 891000000 5.446198 0.293006 0.509285
561 891000000 5.133825 0.680461 0.251854
561 916000000 1.652638 -1.197211 0.300824
561 916000000 4.305666 -0.409361 0.269851
561 916000000 5.440876 0.290238 0.511524
561 916000000 5.118087 0.678173 0.244402
561 916000000 5.175490 1.115079 0.494710
561 943000000 1.638358 -1.204073 0.291694
561 943000000 4.304876 -0.412883 0.276108
561 943000000 5.413214 0.290324 0.490067
561 943000000 5.122047 0.676498 0.252952
561 943000000 5.168935 1.112088 0.489644
561 966000000 1.621634 -1.211669 0.279595
561 966000000 4.292591 -0.417321 0.273265
561 966000000 5.415361 0.286766 0.501210
561 966000000 5.115757 0.674380 0.253240
561 966000000 5.119676 1.103284 0.432076
561 992000000 1.637929 -1.226357 0.301813
561 992000000 4.280870 -0.420796 0.269618
561 992000000 5.409639 0.284744 0.504819
561 992000000 5.108760 0.672486 0.252848
561 992000000 5.293771 1.136545 0.674086
562 17000000 1.646354 -1.232022 0.310750
562 17000000 4.276527 -0.424130 0.273757
562 17000000 5.393630 0.281743 0.497829
562 17000000 5.103729 0.670942 0.253836
562 17000000 5.115440 1.100232 0.432010
562 41000000 1.651766 -1.241508 0.318159
562 41000000 4.260856 -0.427735 0.267235
562 41000000 5.383407 0.280048 0.496693
562 41000000 5.092193 0.669802 0.250090
562 41000000 5.167739 1.110350 0.508625
562 67000000 1.613620 -1.244274 0.284034
562 67000000 4.259985 -0.431415 0.273952
562 67000000 5.382159 0.277825 0.502221
562 67000000 5.084589 0.667793 0.250602
562 67000000 5.143574 1.106149 0.484269
562 91000000 1.617702 -1.252840 0.291596
562 91000000 4.250339 -0.434710 0.273001
562 91000000 5.363484 0.275124 0.494175
562 91000000 6.943765 0.545917 1.479179
562 91000000 5.076692 0.666546 0.249050
562 91000000 5.159306 1.107987 0.508170
562 116000000 1.615634 -1.260983 0.291793
562 116000000 4.237148 -0.438678 0.269383
562 116000000 5.362699 0.273268 0.501815
562 116000000 5.080525 0.665135 0.260246
562 116000000 5.145795 1.105323 0.496247
562 143000000 1.612894 -1.269710 0.291983
562 143000000 4.230719 -0.442668 0.270132
562 143000000 5.361921 0.268955 0.511833
562 143000000 6.920778 0.553124 1.454787
562 143000000 5.069879 0.663047 0.254139
562 143000000 5.163326 1.107607 0.524002
562 166000000 1.606490 -1.276497 0.289862
562 166000000 4.216894 -0.444966 0.264413
562 166000000 5.346479 0.268612 0.501110
562 166000000 5.057367 0.661402 0.250687
562 166000000 5.158773 1.104588 0.515737
562 191000000 1.606642 -1.285707 0.292375
562 191000000 4.191710 -0.447972 0.249490
562 191000000 5.337338 0.266381 0.501162
562 191000000 5.053861 0.660089 0.254693
562 191000000 5.129902 1.101275 0.491411
562 217000000 1.609034 -1.294758 0.296431
562 217000000 4.191438 -0.452869 0.256792
562 217000000 5.318957 0.262841 0.492310
